contentId,url,style,genre,artistContentId,artistUrl
325018,"at-the-brandenburg-gate-1889","Realism","genre painting",324847,"christian-wilhelm-allers"
325019,"chinese-people-on-the-underground-berlin-1889","Realism","genre painting",324847,"christian-wilhelm-allers"
325028,"portrait-of-julius-rodenberg-1889","Realism","portrait",324847,"christian-wilhelm-allers"
325023,"portrait-of-amanda-lindner-1890","Realism","portrait",324847,"christian-wilhelm-allers"
325024,"portrait-of-carl-august-deinhard-1891","Realism","portrait",324847,"christian-wilhelm-allers"
325025,"portrait-of-eduard-von-knorr-1891","Realism","portrait",324847,"christian-wilhelm-allers"
325034,"preparing-for-a-navy-academy-festival-1891","Realism","genre painting",324847,"christian-wilhelm-allers"
325016,"la-bella-napoli-oh-the-poor-poor-dog-1892","Realism","genre painting",324847,"christian-wilhelm-allers"
325021,"german-painter-franz-von-lenbach-1892","Realism","portrait",324847,"christian-wilhelm-allers"
325026,"portrait-of-ernst-schweninger-1892","Realism","portrait",324847,"christian-wilhelm-allers"
325031,"portrait-of-otto-von-bismarck-1892","Realism","portrait",324847,"christian-wilhelm-allers"
325022,"la-bella-napoli-harbour-of-lacco-ameno-ischia-italy-1893","Realism","marina",324847,"christian-wilhelm-allers"
325030,"portrait-of-luise-haidheim-1893","Realism","portrait",324847,"christian-wilhelm-allers"
325035,"self-portrait-1894","Realism","self-portrait",324847,"christian-wilhelm-allers"
325037,"self-portrait-1894-1","Realism","self-portrait",324847,"christian-wilhelm-allers"
325032,"portrait-of-phra-maha-chulalongkorn-rama-v-king-of-siam-1898","Realism","portrait",324847,"christian-wilhelm-allers"
325033,"portrait-of-wilhelm-solf-1900","Realism","portrait",324847,"christian-wilhelm-allers"
325020,"ganymede-1913","Academicism","mythological painting",324847,"christian-wilhelm-allers"
285819,"a-s-tira-1911","Art Nouveau (Modern)","illustration",284772,"jose-de-almada-negreiros"
285823,"figurines-for-cunha-taylors-1913","Art Nouveau (Modern)","illustration",284772,"jose-de-almada-negreiros"
285820,"capa-da-revista-contempor-nea-1915","Art Nouveau (Modern)","illustration",284772,"jose-de-almada-negreiros"
285824,"revista-contempor-nea-1922","Art Nouveau (Modern)","illustration",284772,"jose-de-almada-negreiros"
284777,"self-portrait-in-a-group","Expressionism","self-portrait",284772,"jose-de-almada-negreiros"
284782,"the-bathers-1925","Art Deco","genre painting",284772,"jose-de-almada-negreiros"
284781,"female-nude-for-the-decoration-of-bristol-club-1926","Art Deco","nude painting (nu)",284772,"jose-de-almada-negreiros"
285825,"self-portrait-1928","Expressionism","self-portrait",284772,"jose-de-almada-negreiros"
284775,"study-for-a-theatre-decoration-1929","Art Deco","sketch and study",284772,"jose-de-almada-negreiros"
284776,"black-and-white","Art Deco","illustration",284772,"jose-de-almada-negreiros"
285826,"untitled-1930","Expressionism","portrait",284772,"jose-de-almada-negreiros"
284778,"maternity-1935","Art Deco","genre painting",284772,"jose-de-almada-negreiros"
285822,"double-portrait-1936","Art Deco","self-portrait",284772,"jose-de-almada-negreiros"
284779,"nap-1939","Art Deco","genre painting",284772,"jose-de-almada-negreiros"
285069,"family-1940","Art Deco","genre painting",284772,"jose-de-almada-negreiros"
286124,"drawing-1941","Art Deco","nude painting (nu)",284772,"jose-de-almada-negreiros"
286081,"homenagem-a-luca-signorelli-1942","Art Deco","genre painting",284772,"jose-de-almada-negreiros"
284780,"acrobats-1947","Cubism","genre painting",284772,"jose-de-almada-negreiros"
284824,"self-portrait-1947","Expressionism","self-portrait",284772,"jose-de-almada-negreiros"
284825,"untitled-indian-ink-and-gouache-on-paper-1948","Expressionism","symbolic painting",284772,"jose-de-almada-negreiros"
285821,"domingo-lisboeta-1949","Cubism","genre painting",284772,"jose-de-almada-negreiros"
284774,"portrait-of-fernando-pessoa-1954","Art Deco","portrait",284772,"jose-de-almada-negreiros"
285214,"the-door-of-harmony-1957","Abstract Art","abstract",284772,"jose-de-almada-negreiros"
285215,"the-point-of-bah-tte-1957","Abstract Art","abstract",284772,"jose-de-almada-negreiros"
285216,"quadrant-i-1957","Abstract Art","abstract",284772,"jose-de-almada-negreiros"
285217,"relation-9-10-1957","Abstract Art","abstract",284772,"jose-de-almada-negreiros"
285068,"tapestry","Cubism","sketch and study",284772,"jose-de-almada-negreiros"
285070,"untitled","Art Deco","nude painting (nu)",284772,"jose-de-almada-negreiros"
285071,"d-cimo-j-nio-bruto-junto-ao-rio-lima-tapestry","Art Deco","history painting",284772,"jose-de-almada-negreiros"
285208,"the-fisherman-tapestry","Cubism","genre painting",284772,"jose-de-almada-negreiros"
285209,"fisherwoman-tapestry","Cubism","portrait",284772,"jose-de-almada-negreiros"
285210,"departure-of-immigrants-tapestry","Futurism","genre painting",284772,"jose-de-almada-negreiros"
285212,"a-sunday-in-lisbon-tapestry-1","Futurism","genre painting",284772,"jose-de-almada-negreiros"
333199,"cavar-digging-1998","Conceptual Art","performance",332911,"lara-almarcegui"
333206,"retirando-el-cemento-de-la-fachada-1999","Conceptual Art","installation",332911,"lara-almarcegui"
333200,"construction-materials-water-tower-phalsburg-2000","Conceptual Art","installation",332911,"lara-almarcegui"
333203,"levantar-el-asfalto-recinto-ferial-2004","Conceptual Art","installation",332911,"lara-almarcegui"
333204,"levantar-el-suelo-de-la-habitaci-n-d4-2005","Conceptual Art","installation",332911,"lara-almarcegui"
333207,"the-rubble-mountain-2005","Conceptual Art","installation",332911,"lara-almarcegui"
333205,"relocated-houses-brittons-yard-2009","Conceptual Art","installation",332911,"lara-almarcegui"
333201,"construction-rubble-of-secession-s-main-hall-2010","Conceptual Art","installation",332911,"lara-almarcegui"
333208,"removal-of-the-wooden-floor-grafisches-kabinett-secession-2010","Conceptual Art","performance",332911,"lara-almarcegui"
333202,"construction-rubble-of-tent-s-central-space-tent-rotterdam-2011","Conceptual Art","installation",332911,"lara-almarcegui"
214587,"self-portrait-1852","Romanticism","self-portrait",214440,"sir-lawrence-alma-tadema"
214550,"maria-magdalena-1854","Romanticism","religious painting",214440,"sir-lawrence-alma-tadema"
214616,"the-massacre-of-the-monks-of-tamond-1855","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214614,"the-inundation-of-the-biesbosch-in-1421-1856","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214520,"faust-and-marguerite-1857","Romanticism","literary painting",214440,"sir-lawrence-alma-tadema"
214604,"the-death-of-hippolytus-1860","Romanticism","mythological painting",214440,"sir-lawrence-alma-tadema"
214607,"the-education-of-the-children-of-clovis-1861","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214621,"the-roman-wine-tasters-1861","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214638,"venantius-fortunatus-reading-his-poems-to-radegonda-vi-1862","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214504,"chiesa-san-clemente-1863","Romanticism","interior",214440,"sir-lawrence-alma-tadema"
214565,"pastimes-in-ancient-egyupe-3-000-years-ago-1863","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214545,"leaving-church-in-the-fifteenth-century-1864","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214502,"catullus-at-lesbia-s-1865","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214515,"egyptian-chess-players-1865","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214527,"gallo-roman-women-1865","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214462,"a-picture-gallery-benjamin-constant-1866","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214517,"entrance-to-a-roman-theatre-1866","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214535,"in-the-peristyle-1866","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214546,"lesbia-weeping-over-a-sparrow-1866","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214579,"preparations-for-the-festivities-1866","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214634,"tibulius-at-delia-s-1866","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214446,"a-collection-of-pictures-at-the-time-of-augustus-1867","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214473,"a-sculpture-gallery-1867","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214474,"a-sculpture-gallery-in-rome-at-the-time-of-agrippa-1867","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214557,"my-studio-1867","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214574,"portrait-of-mme-bonnefoy-and-m-puttemans-1867","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214580,"proclaiming-claudius-emperor-1867","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214598,"tarquinius-superbus-1867","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214444,"a-birth-chamber-seventeenth-century-1868","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214466,"a-roman-art-lover-1868","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214500,"boating-1868","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214566,"phidias-showing-the-frieze-of-the-parthenon-to-his-friends-1868","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214569,"pompeian-scene-or-the-siesta-1868","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214611,"the-flower-market-1868","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214613,"the-honeymoon-1868","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214624,"the-siesta-1868","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214455,"a-greek-woman-1869","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214464,"a-pyrrhic-dance-1869","Romanticism","mythological painting",214440,"sir-lawrence-alma-tadema"
214485,"an-exedra-1869","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214506,"confidences-1869","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214603,"the-crossing-of-the-river-berizina-1869","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214467,"a-roman-art-lover-1870","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214516,"egyptian-juggler-1870","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214627,"the-vintage-festival-1870","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214469,"a-roman-emperor-claudius-1871","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214495,"bacchanale-1871","Romanticism","mythological painting",214440,"sir-lawrence-alma-tadema"
214526,"from-an-absent-one-1871","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214536,"in-the-temple-1871","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214573,"portrait-of-miss-laura-theresa-epps","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214577,"pottery-painting-1871","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214608,"the-epps-family-screen-1871","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214510,"death-of-the-pharaoh-firstborn-son-1872","Romanticism","religious painting",214440,"sir-lawrence-alma-tadema"
214615,"the-last-roses-1872","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214632,"this-is-our-corner-1872","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214503,"cherries-1873","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214640,"votive-offering-1873","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214468,"a-roman-artist-1874","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214518,"exhausted-maenides-after-the-dance-1874","Romanticism","sketch and study",214440,"sir-lawrence-alma-tadema"
214522,"figures-on-the-terrace-by-the-acropolis-1874","Romanticism","sketch and study",214440,"sir-lawrence-alma-tadema"
214541,"joseph-overseer-of-pharaoh-s-graneries-1874","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214623,"the-sculpture-gallery-1874","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214443,"a-bath-an-antique-custom-1876","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214497,"between-hope-and-fear-1876","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214558,"ninety-four-in-the-shade-1876","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214567,"pleading-1876","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214571,"portrait-of-aime-jules-dalou-his-wife-and-daughter-1876","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214471,"a-roman-studio-1877","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214490,"architecture-in-ancient-rome-1877","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214493,"autumn-vintage-festival-1877","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214524,"flora-spring-in-the-gardens-of-the-villa-borghese-1877","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214586,"sculptors-in-ancient-rome-1877","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214472,"a-sculptor-s-model-venus-esquilina","Romanticism","nude painting (nu)",214440,"sir-lawrence-alma-tadema"
214457,"a-hearty-welcome-1878","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214460,"a-love-missle-1878","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214461,"a-man-dressed-in-white-robes-and-a-thick-belt-leaning-against-a-pillar-1878","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214477,"a-woman-kneeling-next-to-a-sarcophagus-and-crying-1878","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214511,"depiction-of-joseph-reading-to-the-pharaoh-1878","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214538,"in-the-time-of-constantine-1878","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214479,"after-the-audience-1879","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214559,"not-at-home-sir-1879","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214563,"on-the-road-to-the-temple-of-ceres-1879","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214568,"poetry-1879","Romanticism","allegorical painting",214440,"sir-lawrence-alma-tadema"
214576,"portrait-of-the-singer-george-henschel-1879","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214582,"prose-1879","Romanticism","allegorical painting",214440,"sir-lawrence-alma-tadema"
214593,"strigils-and-sponges-1879","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214456,"a-harvest-festival-a-dancing-bacchante-at-harvest-time-1880","Romanticism","mythological painting",214440,"sir-lawrence-alma-tadema"
214494,"ave-caesar-io-saturnalia-1880","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214540,"interrupted-1880","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214537,"in-the-tepidarium-1881","Romanticism","nude painting (nu)",214440,"sir-lawrence-alma-tadema"
214564,"pandora-1881","Romanticism","mythological painting",214440,"sir-lawrence-alma-tadema"
214585,"sappho-and-alcaeus-1881","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214453,"a-female-figure-resting-dolce-far-niente-1882","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214486,"an-oleander-1882","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214498,"between-venus-and-bacchus-1882","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214583,"resting-1882","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214618,"the-parting-kiss-1882","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
